,post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,header,fetched_time,like,love,wow,care,haha,sad,angry
0,387296996779762,"มาแล้วตามคำขอ
ข้อมูลช่วยน้องๆ #NETSAT มข.
🚨#Dek66 เตรียมติด #มข.🥰
🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
#KKU #DEK66 #มหาวิทยาลัยขอนแก่น
#DEK66 #TCAS66","มาแล้วตามคำขอ
ข้อมูลช่วยน้องๆ #NETSAT มข.
🚨#Dek66 เตรียมติด #มข.🥰
🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
#KKU #DEK66 #มหาวิทยาลัยขอนแก่น
#DEK66 #TCAS66",,,2022-05-31 18:36:36,1653996996.0,,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/282622592_538341121160904_8936573213824170107_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=110&ccb=1-7&_nc_sid=5bac3a&efg=eyJpIjoidCJ9&_nc_ohc=uhUL5W4N5UwAX-SQfkt&tn=-B_DPogsAKeJprI3&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT_FFqKYFYsBcuPhF1q1yGnFzwhn38-o54_5qwj25U3KUA&oe=631F980B,,,"['https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/282622592_538341121160904_8936573213824170107_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=110&ccb=1-7&_nc_sid=5bac3a&efg=eyJpIjoidCJ9&_nc_ohc=uhUL5W4N5UwAX-SQfkt&tn=-B_DPogsAKeJprI3&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT_FFqKYFYsBcuPhF1q1yGnFzwhn38-o54_5qwj25U3KUA&oe=631F980B', 'https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/284694826_538341321160884_3477470932791288945_n.jpg?stp=cp0_dst-jpg_e15_q65_s133x133&_nc_cat=107&ccb=1-7&_nc_sid=5bac3a&efg=eyJpIjoidCJ9&_nc_ohc=LNhkI09zQb0AX_9SlqQ&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT_Zo-8CUOSXQjt1B4rOrf4HjmFwZPxV0fThG_qfS7SZbg&oe=631F1F08', 'https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/281849488_538341354494214_6045566435826323280_n.jpg?stp=cp0_dst-jpg_e15_q65_s168x128&_nc_cat=111&ccb=1-7&_nc_sid=5bac3a&efg=eyJpIjoidCJ9&_nc_ohc=k_QY4dl3vUsAX_Vh_a9&_nc_oc=AQn2gaaEoODe6pcGyLTtuAhH2MlXbfybVbkcC5fx1XyEwP7vzkN8KPAvZlbHSz-uTQs&tn=-B_DPogsAKeJprI3&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT-HLQOgUas7I2Yz67CzO9t7qxb0HRNlbzkBB1cyVRZ_7w&oe=631E9594', 'https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/282247016_538341387827544_1179548314563626387_n.jpg?stp=cp0_dst-jpg_e15_q65_s130x130&_nc_cat=107&ccb=1-7&_nc_sid=5bac3a&efg=eyJpIjoidCJ9&_nc_ohc=xuOyBvSZJ98AX_cVaee&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT_Nvj9S18TJd8MptvoJxJX2w7vPke2Je2dgMVOYbq-Jug&oe=631F3B8C']","['No photo description available.', 'May be an image of 1 person', 'May be an image of 1 person', 'May be an image of 1 person and text']",,,,,,,,,,252,26,632,,,"[{'link': '/hashtag/netsat?refid=18&__tn__=%2As-R&paipv=0&eav=AfYxBUuYJ-dAdLjeBbxr6zfXSJ_G6UyAPDOG4_t0QCSuNuqugDeAUEDESL-Lj2sbpYA', 'text': '#NETSAT'}, {'link': '/hashtag/dek66?refid=18&__tn__=%2As-R&paipv=0&eav=Afa1KjzWwVMJyT86gVNN0ZYEc8QgbOJB822voN0hY5P5k34klMrmc0EimSLiApIcKgg', 'text': '#Dek66'}, {'link': '/hashtag/มข?refid=18&__tn__=%2As-R&paipv=0&eav=AfZtQ0lrLFeuL3yRc_oLlU3l6tswvQ0ShRu21t0RQp-LTJAAZP9s_TcEjJKxqX-yvh0', 'text': '#มข'}, {'link': '/hashtag/kku?refid=18&__tn__=%2As-R&paipv=0&eav=AfYZFdrqx6bSMJ_0k-k0mXfplcdenG5FHQZKcSCE_Budf5iBHRbZerRF6yfdxWe0N5I', 'text': '#KKU'}, {'link': '/hashtag/dek66?refid=18&__tn__=%2As-R&paipv=0&eav=AfZ1RY1ZrkN4cLIew-C-roVICVSOCQUAFRf7XZnkCO7Lj-DfQbx1s1UUWlLEWVtFbMQ', 'text': '#DEK66'}, {'link': '/hashtag/มหาวิทยาลัยขอนแก่น?refid=18&__tn__=%2As-R&paipv=0&eav=AfZJS5D3OI4MW6OmjIXlKXNmwRmwVNUcZDFVmaHrl-cetNZz1tX-0VQsItQngT96Vfk', 'text': '#มหาวิทยาลัยขอนแก่น'}, {'link': '/hashtag/dek66?refid=18&__tn__=%2As-R&paipv=0&eav=AfbjXQqmYGVjT4g2n2tFoVEkbZ5OqaJW8_gR-wXBfP_-z5WPfeelWtswL4Hji6Hlpw4', 'text': '#DEK66'}, {'link': '/hashtag/tcas66?refid=18&__tn__=%2As-R&paipv=0&eav=AfYnMeH4H2ohlsWZJXM-aGxyGH5BlV6Iq8btCQE2PZ9XieMSBnpHBUiebxCmigQ4WDs', 'text': '#TCAS66'}]",103108344684186,เรียนต่ออีสาน - ภารโรงสเตชั่น,https://facebook.com/ESENEDUCATION/?refid=18&__tn__=C-R&paipv=0&eav=AfaRKcUEiFP1y_50QiV8iM-04DdMPtIqpaC3j7t9XojFxLSLx9xiX5ZUJD_D1XtS1N0,False,,,,,,,True,<generator object PostExtractor.extract_comments_full at 0x000001E7CA86FB30>,[],,"{'like': 252, 'love': 19, 'wow': 3, 'care': 2}",276.0,"[{'name': 'TCAS66 เตรียมสอบเข้ามหาวิทยาลัยขอนแก่น', 'link': 'https://m.facebook.com/groups/332678448908284/?refid=18&__tn__=C-R&paipv=0&eav=AfY8xdUq3GKwvaXQtAKcCo_PW9Rkhjq2qRJc1by36WZBMj-SMqug7PeyU0sJyGsT6qw'}]",103108344684186,,,[],False,เรียนต่ออีสาน - ภารโรงสเตชั่น‎TCAS66 เตรียมสอบเข้ามหาวิทยาลัยขอนแก่น,2022-09-09 01:22:00.842760,252.0,19.0,3.0,2.0,,,
1,pfbid0RZ7RCrkPwLyo7FEA8WSpYLFtcK6jdeUuJdZLGZXLhgGRuMXnSnZJvvSxHAEYd9PUl,"#มาแล้ว🥰รวม #NETSAT🥰
#มข.#Dek66 #NETSAT มข.
🚨#Dek66 เตรียมติด #มข.🥰
#เข้ากลุ่ม TCAS66 เตรียมสอบเข้ามหาวิทยาลัยขอนแก่น กับ ทีมงานที่มีประสบการณ์ สายตรงช่วยน้องๆแนะแนวเตรียมติด มข. โดยเฉพาะ
👇👇👇👇👇👇กลุ่มต้นฉบับ
https://www.facebook.com/groups/332678448908284/?ref=share_group_link
#Port #มข. #KKU
🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
#KKU #DEK66 #มหาวิทยาลัยขอนแก่น
#DEK66 #TCAS66","#มาแล้ว🥰รวม #NETSAT🥰
#มข.#Dek66 #NETSAT มข.
🚨#Dek66 เตรียมติด #มข.🥰
#เข้ากลุ่ม TCAS66 เตรียมสอบเข้ามหาวิทยาลัยขอนแก่น กับ ทีมงานที่มีประสบการณ์ สายตรงช่วยน้องๆแนะแนวเตรียมติด มข. โดยเฉพาะ
👇👇👇👇👇👇กลุ่มต้นฉบับ
https://www.facebook.com/groups/332678448908284/?ref=share_group_link
#Port #มข. #KKU
🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
#KKU #DEK66 #มหาวิทยาลัยขอนแก่น
#DEK66 #TCAS66",,,2022-07-25 11:40:23,1658724023.0,,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/295843448_575309174130765_2790888598654842713_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=106&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=b_2RKKaLNMQAX9SwjHo&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT_6l_1J48LNGdJUY83Q7GXqmwj0tUIpmi8Rmc3lwD51CQ&oe=631E5B4C,,,"['https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/295843448_575309174130765_2790888598654842713_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=106&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=b_2RKKaLNMQAX9SwjHo&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT_6l_1J48LNGdJUY83Q7GXqmwj0tUIpmi8Rmc3lwD51CQ&oe=631E5B4C', 'https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/296057907_575309210797428_1872662658339331368_n.jpg?stp=cp0_dst-jpg_e15_q65_s168x128&_nc_cat=107&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=WI8vdokCbZMAX9O2MMM&tn=-B_DPogsAKeJprI3&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT9hLd_pTdpsFKXLp6xGXWaFAA5KdehbUpKHYaDOWBxjjw&oe=631E3F34', 'https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/295711328_575309424130740_1382838866471827831_n.jpg?stp=cp0_dst-jpg_e15_q65_s168x128&_nc_cat=109&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=79hV8l4xGcIAX9V7P1e&tn=-B_DPogsAKeJprI3&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT87oxcjao6V7S65MP-MylB7_xp-L_6qdb_6qykaCTQYyw&oe=631F0CE1', 'https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/295970055_575309660797383_3989035892114657528_n.jpg?stp=cp0_dst-jpg_e15_p110x80_q65&_nc_cat=103&ccb=1-7&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=EoZlA9XkkpMAX9ZTtZc&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT8tTIh0xtk5zdDD62el3IJENpJCQk_PC2H8s4AMeFJfUA&oe=631E4D8C']","['May be an image of 1 person and text', 'May be an image of 1 person', 'May be an image of 1 person and text', 'May be an image of 1 person']",,,,,,,,,,216,15,543,https://facebook.com/story.php?story_fbid=pfbid0RZ7RCrkPwLyo7FEA8WSpYLFtcK6jdeUuJdZLGZXLhgGRuMXnSnZJvvSxHAEYd9PUl&id=103108344684186,,"[{'link': '/hashtag/มาแล้ว?refid=52&__tn__=%2As-R&paipv=0&eav=AfbCoPoNbb9uodp5p7CS2rCgEiu_v_DfjQhc58_ilFbj_MnQ1Dr4FBYwU9YCtvyxx60', 'text': '#มาแล้ว'}, {'link': '/hashtag/netsat?refid=52&__tn__=%2As-R&paipv=0&eav=AfZB2hQ53ijTwAIWaD-q4VfKo0-021u6arhQlCOuAyNMw2tsdogGD6kZ9Ai1BaT1UsA', 'text': '#NETSAT'}, {'link': '/hashtag/มข?refid=52&__tn__=%2As-R&paipv=0&eav=AfZm4u3u8pRmz0IL4rryeF53xQIUkS2BZyxOnzbTVZ0UG06tRWJ5BP7lFF-MDlWhNEQ', 'text': '#มข'}, {'link': '/hashtag/dek66?refid=52&__tn__=%2As-R&paipv=0&eav=AfYogjwgTh7MZHy3dw8Alb9UEpT0oREHv08quq7vHpVPl4mni8Vr4_2CluW8rfJrOmA', 'text': '#Dek66'}, {'link': '/hashtag/netsat?refid=52&__tn__=%2As-R&paipv=0&eav=AfYq1KLOFdNWtlcBCD-nLHlH2zGIMaxU9-wD3r2K0uBpb4Z8npfFcma1Jez0GGqWCbQ', 'text': '#NETSAT'}, {'link': '/hashtag/dek66?refid=52&__tn__=%2As-R&paipv=0&eav=AfY-lWRJxr9Df5jzRgdIq7Xc6TBvy-qVs-3ddjbjCFmDS_H8fZ_Fb7kKdcASnxZO7Jw', 'text': '#Dek66'}, {'link': '/hashtag/มข?refid=52&__tn__=%2As-R&paipv=0&eav=AfbvwVh8CL19nTpjkOFJsqfDhSHIu5sS737Q_u6VP5u7myFsLNTvGAgqsWWVZ_wlOiA', 'text': '#มข'}, {'link': '/hashtag/เข้ากลุ่ม?refid=52&__tn__=%2As-R&paipv=0&eav=AfZ15jwLA0MI8W7zFX2CFOHKOxW6Ipj3ciAPTaoS9YwffltXMFz_MkavH0w8AdYO1NM', 'text': '#เข้ากลุ่ม'}, {'link': 'https://m.facebook.com/groups/332678448908284/?refid=52&__tn__=%2As-R&paipv=0&eav=AfZbBA6DkxoyLIeHQmC8lOX2xX8h3CUAvjmsXsvM9niCH3i7w99zvZxI7YQfEsNlEyc', 'text': 'https://www.facebook.com/groups/332678448908284/?ref=share_group_link'}, {'link': '/hashtag/port?refid=52&__tn__=%2As-R&paipv=0&eav=AfZf9LOXa1Ix7hYDuoKCsBGbWRJzd0QnhNs9qtv1l19498fxdrXCFMDXcVyM3tbULSw', 'text': '#Port'}, {'link': '/hashtag/มข?refid=52&__tn__=%2As-R&paipv=0&eav=Afb7dKHtcS1BZX3lSlFkM6JJow125w_wJ5imv4fsE9XkIjc8uxFsMCvyCJ1li8jzwJA', 'text': '#มข'}, {'link': '/hashtag/kku?refid=52&__tn__=%2As-R&paipv=0&eav=AfY70M1QTxFP10xqisyRglZBsZQK8lMYpP6sCpqYVpSEFsZn5kTepQ_MlfngUHpPCk8', 'text': '#KKU'}, {'link': '/hashtag/kku?refid=52&__tn__=%2As-R&paipv=0&eav=AfYwA3YtIhz9cJjW4k4ArttTK0d1vfVrtKhlHo5K-8CxgQj4UdPX2pdMeNyWrrFQDMo', 'text': '#KKU'}, {'link': '/hashtag/dek66?refid=52&__tn__=%2As-R&paipv=0&eav=AfbJdDNyRc4oLJKkpPDBav6LYpx6_e7rkU_xNiov3-JXy3JZvtg7iYta9jjpaqki1nY', 'text': '#DEK66'}, {'link': '/hashtag/มหาวิทยาลัยขอนแก่น?refid=52&__tn__=%2As-R&paipv=0&eav=AfaTib1prqsBF7tIKFhAN-MSKVlteCn6z_bkmE1tcIF4pkDI1vhcPkztbPlloSK5eeg', 'text': '#มหาวิทยาลัยขอนแก่น'}, {'link': '/hashtag/dek66?refid=52&__tn__=%2As-R&paipv=0&eav=AfZZld75foDWrbi4nCHf6HEBeq4bH5e3IhlytDotW4S0hB8aVRAusU2raBO1q_nVKfw', 'text': '#DEK66'}, {'link': '/hashtag/tcas66?refid=52&__tn__=%2As-R&paipv=0&eav=AfZv-We68VBAbFmuztSI1OYL9VHjDMJk_tXR5okpmUNw7nalUJcG4hrn52OKiaonVhE', 'text': '#TCAS66'}]",103108344684186,เรียนต่ออีสาน - ภารโรงสเตชั่น,https://facebook.com/ESENEDUCATION/?refid=52&__tn__=C-R&paipv=0&eav=AfY_F293QcXn86uDc4lNd_nEcFeT2HGeB75NH2hZ_QvicQJl5qbl8qQtOFRgoziaqUg,False,,,,,,,True,<generator object PostExtractor.extract_comments_full at 0x000001E7CA86FDD0>,[],https://www.facebook.com/story.php?story_fbid=pfbid0RZ7RCrkPwLyo7FEA8WSpYLFtcK6jdeUuJdZLGZXLhgGRuMXnSnZJvvSxHAEYd9PUl&id=103108344684186,"{'like': 216, 'love': 19, 'haha': 1, 'wow': 2, 'care': 3}",241.0,"[{'name': 'มหาวิทยาลัยขอนแก่น Khonkaen University.', 'link': '/profile.php?id=171985353382260&eav=AfYICYKEC7QcL3IVjHHGU2sU68jf3MpD0tF-C_Lez2TMI2iFuDybLFzNBbfarmgDGBQ&paipv=0&refid=52&__tn__=C-R'}]",103108344684186,,,[],False,เรียนต่ออีสาน - ภารโรงสเตชั่น is at มหาวิทยาลัยขอนแก่น Khonkaen University.,2022-09-09 01:22:02.699582,216.0,19.0,2.0,3.0,1.0,,
2,478362964167540,"📌 เอกสารการสมัครลงทะเบียน TCAS66
ช่องทางการลงทะเบียน
👉 https://www.mytcas.com

-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-

#เข้ากลุ่ม TCAS66 เตรียมสอบเข้ามหาวิทยาลัยขอนแก่น กับ ทีมงานที่มีประสบการณ์ สายตรงช่วยน้องๆแนะแนวเตรียมติด มข. โดยเฉพาะ
น้องๆ66คนไหนสนใจเรียน มข. กลุ่มนี้เลยจ้า➡️➡️➡️ https://www.facebook.com/groups/332678448908284/?ref=share_group_link
#Port #มข. #KKU
🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
#KKU #DEK66 #มหาวิทยาลัยขอนแก่น
#DEK66 #TCAS66","📌 เอกสารการสมัครลงทะเบียน TCAS66
ช่องทางการลงทะเบียน
👉 https://www.mytcas.com

-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-

#เข้ากลุ่ม TCAS66 เตรียมสอบเข้ามหาวิทยาลัยขอนแก่น กับ ทีมงานที่มีประสบการณ์ สายตรงช่วยน้องๆแนะแนวเตรียมติด มข. โดยเฉพาะ
น้องๆ66คนไหนสนใจเรียน มข. กลุ่มนี้เลยจ้า➡️➡️➡️ https://www.facebook.com/groups/332678448908284/?ref=share_group_link
#Port #มข. #KKU
🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
#KKU #DEK66 #มหาวิทยาลัยขอนแก่น
#DEK66 #TCAS66",,,2022-09-04 13:16:17,1662272177.0,,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/305201636_390328673251338_1083969075418127228_n.png?stp=dst-png_s320x320&_nc_cat=105&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=k2G-zum0zPEAX8QIUeQ&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT-0TSZw6YbqgRnCZoJeskrngyoaWjUIwNy7GTlcxmFN0Q&oe=631F39C3,,,"['https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/305201636_390328673251338_1083969075418127228_n.png?stp=dst-png_s320x320&_nc_cat=105&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=k2G-zum0zPEAX8QIUeQ&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT-0TSZw6YbqgRnCZoJeskrngyoaWjUIwNy7GTlcxmFN0Q&oe=631F39C3', 'https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/304851306_390328676584671_6594560084436047984_n.png?stp=dst-png_p110x80&_nc_cat=106&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=NHtsP4gypAcAX8YbPEK&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT_pY6vVrZiz4fk0xM88EfVpi6ldusNwk-ugazwCiy0tFA&oe=631EFEB5', 'https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/304846408_390328693251336_3783473880251500824_n.png?stp=dst-png_p110x80&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=YBGnmoxVlLoAX8g6mpv&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT_AtbY-vfRr0Of0BWx_i3_gmf1zlRtHcb_aeFASbfO6mg&oe=631FFD7B', 'https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/303596856_390328696584669_834633917088878818_n.png?stp=dst-png_p110x80&_nc_cat=102&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=ri_swFmjZQ8AX-qT2I2&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT8T9H9F1O0S7tVnDh3EJouzVrK_XF9MIkLt79n_71BM_g&oe=631EA83E']","['May be an image of text', ""May be an image of text that says 'เอกสารการสมัครลงทะเบียน เบียน TCAS66 สมัค เตรียม TCAS66 วุฒิการศึกษา ม.6 รูปถ่าย ไม้เกิน6เดือน ไม่เกิน เดือน สำเนาบัตร ประจำ าตัวประชาชน 愈 สำเนา ทะเบียนบ้าน สำเนาวฒิ การศึกษา เรียนต่อประเทศไทย TCAS66เตรียมสอบมหาวิทยาลัยขอนแก่น'"", 'May be an image of text', 'May be an image of one or more people and text']",,,,,,,,,,334,0,1112,https://facebook.com/story.php?story_fbid=pfbid0eY1JG3tg7hwYfZDMckt7iJKNVEuzNhEom3AhnLZmcXyVjLT57X6AMq4Q957ZAuj9l&id=107313014886240,https://www.mytcas.com/?fbclid=IwAR1R0KM5Yi4W9l_2l-G4q2QkPhI48T0Bciljd2pBM32Xragtr73seXykAbM,"[{'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fwww.mytcas.com%2F%3Ffbclid%3DIwAR1R0KM5Yi4W9l_2l-G4q2QkPhI48T0Bciljd2pBM32Xragtr73seXykAbM&h=AT3US_Z4xu35V4oJ3CPGssGX_GfBGgayahN3MbonVcPqs9x-cvi7P8aaeaQ_kgrR0HTpDi6jikxT7Bczo7vagxOyfd7flCO0ObzFUaCVHN7ihUoS3Mt1MgvXn3lEG1ykV-bvdJBWnMfciGPzA-zcCK_Pa2eZFw', 'text': 'https://www.mytcas.com'}, {'link': '/hashtag/เข้ากลุ่ม?refid=18&__tn__=%2AsH-R&paipv=0&eav=AfYPCSzq6A67QIXEjLqVyWN63EnKd0IbyDhVof1oibuB5ik4e3gImLsuNA_qL4kBd-4', 'text': '#เข้ากลุ่ม'}, {'link': 'https://m.facebook.com/groups/332678448908284/?refid=18&__tn__=%2AsH-R&paipv=0&eav=AfZ0eB5L-LWV-eNrfqKSslLtKf75fCyZPMDgd31M0jSkWaWVXTxHC5G8kLVhhumzuFQ', 'text': 'https://www.facebook.com/groups/332678448908284/?ref=share_group_link'}, {'link': '/hashtag/port?refid=18&__tn__=%2AsH-R&paipv=0&eav=Afa-D7xFHY4TrRIzpBQEl2bbaW6n3rPp9aPW2ySe9I0cIiHkDLgVkvxCZkRNKvsIx68', 'text': '#Port'}, {'link': '/hashtag/มข?refid=18&__tn__=%2AsH-R&paipv=0&eav=Afad6RkSMtvzV6jPAjLmttuMKcuyTq3FX42Uem8OURUDFAu8iLE7I4TZ_Ccl-0WXsbE', 'text': '#มข'}, {'link': '/hashtag/kku?refid=18&__tn__=%2AsH-R&paipv=0&eav=AfZBb9UTfojfhu7kRyQz5taB1pK43jR9m1L4yIiovhPATFyn2U1-BbYkZf1aDOoZEvA', 'text': '#KKU'}, {'link': '/hashtag/kku?refid=18&__tn__=%2AsH-R&paipv=0&eav=AfYI9qNv7Hvguo3aFGXirrikprrH3nHaR0SC1eUo3V-i5cQ-OryKFHZgkaeRQJRjKro', 'text': '#KKU'}, {'link': '/hashtag/dek66?refid=18&__tn__=%2AsH-R&paipv=0&eav=AfZ1BWG-vxOqIyxjeb-lFGfBmBLeoPrPD9Jgt4ZzFQTdyHWMHoGYAfJCRL48RB9xWgA', 'text': '#DEK66'}, {'link': '/hashtag/มหาวิทยาลัยขอนแก่น?refid=18&__tn__=%2AsH-R&paipv=0&eav=AfbS8k4FpDyjCcnMKwT8G5IPTgc30Bt2XM7ld8PkWlXTJ4FR_cSY3nThsQ8tLMOsNr4', 'text': '#มหาวิทยาลัยขอนแก่น'}, {'link': '/hashtag/dek66?refid=18&__tn__=%2AsH-R&paipv=0&eav=AfbL8LzOPb0hKIh5jyzSJzHKribDdPZm7yVtvwgRbq7CfeI_odxEJfw_goqE5wA6-jw', 'text': '#DEK66'}, {'link': '/hashtag/tcas66?refid=18&__tn__=%2AsH-R&paipv=0&eav=AfaO4gF97jAli3Tz4mcq7wT7R_lbA4XUyOah59x2MC45tbPEkpL6u-M9KotPN3sFuok', 'text': '#TCAS66'}]",100029473713212,Natcha Pitikansai,https://facebook.com/nat.cha.526875?groupid=163591372311369&eav=Afa291OpLHcalVVXkulKV-\-\jwcF8ItgSVrl9QgMWP8EKFuCw9GInzUV69ekbbVaUKWI&refid=18&__tn__=C-R&paipv=0,False,,390914483192757,2022-09-04 13:00:00,107313014886240,เรียนต่อประเทศไทย,https://facebook.com/story.php?story_fbid=pfbid0eY1JG3tg7hwYfZDMckt7iJKNVEuzNhEom3AhnLZmcXyVjLT57X6AMq4Q957ZAuj9l&id=107313014886240,True,<generator object PostExtractor.extract_comments_full at 0x000001E7CAC0BEB0>,[],https://www.facebook.com/story.php?story_fbid=pfbid0eY1JG3tg7hwYfZDMckt7iJKNVEuzNhEom3AhnLZmcXyVjLT57X6AMq4Q957ZAuj9l&id=107313014886240,"{'like': 334, 'love': 5, 'care': 1}",340.0,"[{'name': 'TCAS66', 'link': 'https://m.facebook.com/groups/163591372311369/?refid=18&__tn__=C-R&paipv=0&eav=AfbtNIuIT7n93V5uxlTI3bXBUy0Q1lTKhpCwPaueE1uFon3-fckyjCUECpAr28sJ8Dw'}]",107313014886240,,,[],False,Natcha Pitikansai‎TCAS66,2022-09-09 01:22:04.262469,334.0,5.0,,1.0,,,
