,comment_id,comment_url,commenter_id,commenter_url,commenter_name,commenter_meta,comment_text,comment_time,comment_image,comment_reactors,comment_reactions,comment_reaction_count,replies
20,387319773444151,https://facebook.com/387319773444151,103108344684186,https://facebook.com/ESENEDUCATION/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=Afb_Hp97GmpqDs95y0utqsFb9_SsCBrPQCcojwEPou5zAFc3NGwlsezaCKD_WDGC8aw,เรียนต่ออีสาน - ภารโรงสเตชั่น,,❤,2022-06-09,,[],,,[]
21,387311426778319,https://facebook.com/387311426778319,103108344684186,https://facebook.com/ESENEDUCATION/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=Afa3ewROqx5CGfc9xe7COqb4n3fk0c1DKwXZjDpFfz_DjdWq5RQlwC-MPN2psSnE3XY,เรียนต่ออีสาน - ภารโรงสเตชั่น,,❤,2022-06-09,,[],,,[]
22,388657026643759,https://facebook.com/388657026643759,100009050470748,https://facebook.com/profile.php?id=100009050470748&groupid=332678448908284&eav=AfbL0t1jjXYf1p0LCIboYmgjiPfGc7Pd2sgE52EGL4SiNw2halVPyZ0RFjZbPL3yCx0&rc=p&refid=18&__tn__=R&paipv=0,Pinsuda Mungngam,,Nantakan Sabayjai,2022-06-09,,[],,,[]
23,387449416764520,https://facebook.com/387449416764520,100026247323849,https://facebook.com/profile.php?id=100026247323849&groupid=332678448908284&eav=AfbASH7ONwRaGBa5uoDH_2VP892aMSGEPxSn7PBE48C29Ev6cYQs2ZhxpRc3WPrPE7k&rc=p&refid=18&__tn__=R&paipv=0,PN Phatcharin,,Piiyaadaa NK,2022-06-09,,[],,,[]
24,387325050110290,https://facebook.com/387325050110290,100016540240442,https://facebook.com/profile.php?id=100016540240442&groupid=332678448908284&eav=AfbN-lO-h8Wcpp2qkirx-wPEnqbnMbSmOdtyR-lvsCqPI6sni9ESboTwEvSm0IqBFLw&rc=p&refid=18&__tn__=R&paipv=0,Wilaiwan Janthwong,,Wannida Meeha,2022-06-09,,[],,,[]
25,382557283920400,https://facebook.com/382557283920400,103108344684186,https://facebook.com/ESENEDUCATION/?rc=p&refid=18&__tn__=%7ER&paipv=0&eav=AfaryhZynGmfv0eajDnuqqrbxGVITb-6ZWWO3FBPEGfOe-RGRmjBhyGeD9uZxwalSTk,เรียนต่ออีสาน - ภารโรงสเตชั่น,,เรียนต่ออีสาน - ภารโรงสเตชั่น,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.1997-6/851575_392309994199646_291720828_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=ac3552&efg=eyJpIjoidCJ9&_nc_ohc=Ty6d9r4_M9AAX89DFYN&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT8PcPTPRVa4Xya3qwKjMvTu9vthDW7nvt0kmLV53HDs5g&oe=631FDF26,[],,,[]
26,382549637254498,https://facebook.com/382549637254498,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfZH2wj6TX-hvn_V1tn__viBvzPZcf1dlUel7r1QnnkbepJt0WoDDOKoIo89AQrlADo&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/283960348_5054134531301400_4184430455261856150_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=102&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=q-gRVqeMoQMAX-7FUH0&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT_TrFZ0uMOm5-vDZV-DlcvVeoqqclDoInPJyqEOHGWCKQ&oe=631EC715,[],,,[]
27,382549717254490,https://facebook.com/382549717254490,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfYZmR56tt2tovH0ktV9jxXqwV-czKcRWrVNk6muFJ8aHDDQXnobV4uCocAzIy3DzLo&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/283960385_5054134794634707_6601052754007705713_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=110&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=etiFliVDFfMAX906tdb&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT_4hvYBUhlFu8evlBP7DztUZDE4jhH_y6NM-8SQ5zLVOA&oe=631F743F,[],,,[]
28,382549743921154,https://facebook.com/382549743921154,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfYEsIiQkU6UuY1-lmDoVTRdwoxsKZoawny6Xb0GFVHyDWQfAA5uiRdAZSDSLiuaciE&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/283962598_5054134931301360_2839376846947837564_n.jpg?stp=cp0_dst-jpg_e15_p130x130_q65&_nc_cat=111&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=oA9IaPlBMpUAX9eJBRo&tn=-B_DPogsAKeJprI3&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT8irM-RgeqM8YBOsxvdnrAXMm3G7EFm6yoD8CAGfU2hDw&oe=631E2B3C,[],,,[]
29,382550100587785,https://facebook.com/382550100587785,100001147087251,https://facebook.com/Beam.722?groupid=332678448908284&eav=AfblpSfLUTfcB-FfSTtxecaDVwkGcalX7BFCwGAfS3N8XNKvAIhVYF5WPrL_JLYUWvU&rc=p&refid=18&__tn__=R&paipv=0,Namthip Thepmanee,,Namthip Thepmanee,2022-05-09,https://scontent.fkkc3-1.fna.fbcdn.net/v/t39.30808-6/282566845_5054136604634526_6329775601457619314_n.jpg?stp=cp0_dst-jpg_e15_q65_s180x540&_nc_cat=101&ccb=1-7&_nc_sid=1480c5&efg=eyJpIjoidCJ9&_nc_ohc=Pa10ymPe8KcAX9jJTBd&tn=-B_DPogsAKeJprI3&_nc_ht=scontent.fkkc3-1.fna&oh=00_AT9tITBIqrT813jxoy0iuytL-kdbGzpqEwQGF1JZl5-M3w&oe=631E85B6,[],,,[]
