,adAuthorization,adLabelVersion,author,authorStats,challenges,createTime,desc,digged,duetDisplay,duetEnabled,duetInfo,forFriend,id,isAd,itemCommentStatus,itemMute,music,officalItem,originalItem,privateItem,secret,shareEnabled,showNotPass,stats,stitchDisplay,stitchEnabled,textExtra,video,vl1,stickersOnItem,commentCount,diggCount,playCount,shareCount,username
0,False,0,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/e5ed6b795eae417ca995879500fc091f~c5_1080x1080.jpeg?x-expires=1662879600&x-signature=W9dRHuFX1nH2ewe1Z5izjktKKgg%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/e5ed6b795eae417ca995879500fc091f~c5_720x720.jpeg?x-expires=1662879600&x-signature=s9X9yDC9gzGZD8f642WVT9JtSJg%3D', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/e5ed6b795eae417ca995879500fc091f~c5_100x100.jpeg?x-expires=1662879600&x-signature=alUsGbP4zdVNnFNwKWasfwUjTeQ%3D', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '78727827646', 'isADVirtual': False, 'nickname': 'เชอ รา รี่', 'openFavorite': True, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAApueTNwOycXf7EpdZObCjRGKrtTh6ld7CbZRIlIe_reY', 'secret': False, 'signature': 'IT💻KKU🧡\n\nIG:c.cherry__y', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'c__cherry.y', 'verified': False}","{'diggCount': 61300, 'followerCount': 2277, 'followingCount': 736, 'heart': 229600, 'heartCount': 229600, 'videoCount': 11}","[{'coverLarger': '', 'coverMedium': '', 'coverThumb': '', 'desc': '', 'id': '1616903756197025', 'isCommerce': False, 'profileLarger': '', 'profileMedium': '', 'profileThumb': '', 'stats': {'videoCount': 0, 'viewCount': 0}, 'title': 'มหาวิทยาลัยขอนแก่น'}, {'coverLarger': '', 'coverMedium': '', 'coverThumb': '', 'desc': '', 'id': '24870858', 'isCommerce': False, 'profileLarger': '', 'profileMedium': '', 'profileThumb': '', 'stats': {'videoCount': 0, 'viewCount': 0}, 'title': 'kku'}]",1655963943,ยินดีต้อนรับน้องๆกาลพฤกษ์ช่อที่59ทุกคนด้วยนะคะ☺️🎉สู้แดดมาก#มหาวิทยาลัยขอนแก่น #KKU,False,0,True,{'duetFromId': '0'},False,7112310956885151003,False,0,False,"{'album': '', 'authorName': '...', 'coverLarge': 'https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/cf6e8f47951ab0656513371d170be79a.jpeg?x-expires=1662879600&x-signature=SUcqVXEKUcI78IvRKKxNHcu9foU%3D', 'coverMedium': 'https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/cf6e8f47951ab0656513371d170be79a.jpeg?x-expires=1662879600&x-signature=pzkiibQFsf9y7D4t1UtQ%2BrdKfik%3D', 'coverThumb': 'https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/cf6e8f47951ab0656513371d170be79a.jpeg?x-expires=1662879600&x-signature=RJLyFrjkqNrOGG3xbA3Aq0mWZKc%3D', 'duration': 38, 'id': '6892384464245115650', 'original': True, 'playUrl': 'https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6892384473506253569.mp3', 'title': 'เสียงต้นฉบับ - 柳'}",False,False,False,False,True,False,"{'commentCount': 446, 'diggCount': 227600, 'playCount': 2200000, 'shareCount': 1632}",0,True,"[{'awemeId': '', 'end': 78, 'hashtagId': '1616903756197025', 'hashtagName': 'มหาวิทยาลัยขอนแก่น', 'isCommerce': False, 'secUid': '', 'start': 59, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 83, 'hashtagId': '24870858', 'hashtagName': 'kku', 'isCommerce': False, 'secUid': '', 'start': 79, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}]","{'bitrate': 2559793, 'codecType': 'h264', 'cover': 'https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/3883bcccc4224d35bf00a274802e984d?x-expires=1662728400&x-signature=Nkbb2NbfkSXYdwEqsIaPusBM9KA%3D', 'definition': '720p', 'downloadAddr': 'https://v16m-webapp.tiktokcdn-us.com/a8af72182149af804c3b8c7b6319e93c/631b442d/video/tos/useast2a/tos-useast2a-pve-0037c001-aiso/9658bbf6c5974ac3bedd012dc655c60e/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=4998&bt=2499&cs=0&ds=3&ft=ebtHKH5cMyq8ZaCqxhe2NWnGfl7Gb&mime_type=video_mp4&qs=0&rc=ZTY5ZThoODY3ZmUzPDo4NkBpM2VmOjk6ZjszZDMzZjgzM0BgM2BeMy0xXjExLS8uMi42YSNhZWhncjQwL25gLS1kL2Nzcw%3D%3D&l=202209090748193DE3EBCADCCB3465210C', 'duration': 10, 'dynamicCover': 'https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/25acd39ec0ed4726a10616f3cb8e27cd_1655963946?x-expires=1662728400&x-signature=UoVHdETno6znnkVJQtKseUjLXdw%3D', 'encodeUserTag': '', 'encodedType': 'normal', 'format': 'mp4', 'height': 1024, 'id': '7112310956885151003', 'originCover': 'https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/8805127936484457afe7064161b73026_1655963945?x-expires=1662728400&x-signature=mqIW3uTnOct%2Bm5Ry3AWi8qOqCqo%3D', 'playAddr': 'https://v16m-webapp.tiktokcdn-us.com/a8af72182149af804c3b8c7b6319e93c/631b442d/video/tos/useast2a/tos-useast2a-pve-0037c001-aiso/9658bbf6c5974ac3bedd012dc655c60e/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=4998&bt=2499&cs=0&ds=3&ft=ebtHKH5cMyq8ZaCqxhe2NWnGfl7Gb&mime_type=video_mp4&qs=0&rc=ZTY5ZThoODY3ZmUzPDo4NkBpM2VmOjk6ZjszZDMzZjgzM0BgM2BeMy0xXjExLS8uMi42YSNhZWhncjQwL25gLS1kL2Nzcw%3D%3D&l=202209090748193DE3EBCADCCB3465210C', 'ratio': '720p', 'reflowCover': 'https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/1fca23e5e83ec8b60760f01baba57659?x-expires=1662728400&x-signature=7OojpV4XBU%2B9KbERjSCHF8nJKL0%3D', 'shareCover': ['', 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/8805127936484457afe7064161b73026_1655963945~tplv-tiktok-play.jpeg?x-expires=1663311600&x-signature=atyteoJX%2F%2BTVOYUEpua7zT3rVhw%3D', 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/8805127936484457afe7064161b73026_1655963945~tplv-tiktokx-share-play.jpeg?x-expires=1663311600&x-signature=SjGbV8YETSbvH3CVRug9gIZdST4%3D'], 'videoQuality': 'normal', 'volumeInfo': {'Loudness': -4.9, 'Peak': 1}, 'width': 576, 'zoomCover': {'240': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/3883bcccc4224d35bf00a274802e984d~tplv-f5insbecw7-1:240:240.jpeg?x-expires=1662728400&x-signature=9z68lrzIcLacsn4Lzgf8NYT%2B3KY%3D', '480': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/3883bcccc4224d35bf00a274802e984d~tplv-f5insbecw7-1:480:480.jpeg?x-expires=1662728400&x-signature=uTjisJokWGeL3sdU%2B6U4bvjXeeA%3D', '720': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/3883bcccc4224d35bf00a274802e984d~tplv-f5insbecw7-1:720:720.jpeg?x-expires=1662728400&x-signature=fWoNe%2FtaqxWam%2BxFgkGolsyKSt8%3D', '960': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/3883bcccc4224d35bf00a274802e984d~tplv-f5insbecw7-1:960:960.jpeg?x-expires=1662728400&x-signature=YBKLSKOhKGPcPSDMpI0PUVw4mw4%3D'}}",False,,446,227600,2200000,1632,c__cherry.y
1,False,0,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/2fbdc186d10aff3b2918ae5a54e02e18~c5_1080x1080.jpeg?x-expires=1662879600&x-signature=NapfBxnRDgzzg48sZyi7guYjmlE%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/2fbdc186d10aff3b2918ae5a54e02e18~c5_720x720.jpeg?x-expires=1662879600&x-signature=e6k6svFc9Y2pNVoMgrOHLG%2FG9II%3D', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/2fbdc186d10aff3b2918ae5a54e02e18~c5_100x100.jpeg?x-expires=1662879600&x-signature=S%2BijJk3bbCP%2B9T8XiT5a1T9jgjQ%3D', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '6909444151210574849', 'isADVirtual': False, 'nickname': 'zara.ves', 'openFavorite': False, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAAw3ManlVb1Ybuvvxt1qRow7kRwFZ_57ylmxnJbFDxPTbuNpo6TRXnkMQmVSUY-VHG', 'secret': False, 'signature': '', 'stitchSetting': 1, 'ttSeller': False, 'uniqueId': 'zara.ves', 'verified': False}","{'diggCount': 248, 'followerCount': 703, 'followingCount': 42, 'heart': 186700, 'heartCount': 186700, 'videoCount': 11}","[{'coverLarger': '', 'coverMedium': '', 'coverThumb': '', 'desc': '', 'id': '1622975156370434', 'isCommerce': False, 'profileLarger': '', 'profileMedium': '', 'profileThumb': '', 'stats': {'videoCount': 0, 'viewCount': 0}, 'title': 'วิศวะมข'}, {'coverLarger': '', 'coverMedium': '', 'coverThumb': '', 'desc': '', 'id': '1601627409529858', 'isCommerce': False, 'profileLarger': '', 'profileMedium': '', 'profileThumb': '', 'stats': {'videoCount': 0, 'viewCount': 0}, 'title': 'มข'}, {'coverLarger': '', 'coverMedium': '', 'coverThumb': '', 'desc': '', 'id': '24870858', 'isCommerce': False, 'profileLarger': '', 'profileMedium': '', 'profileThumb': '', 'stats': {'videoCount': 0, 'viewCount': 0}, 'title': 'kku'}]",1657603903,#วิศวะมข #มข #kku,False,0,True,{'duetFromId': '0'},False,7119354542575127834,False,0,False,"{'album': '', 'authorName': 'GZxJonaz', 'coverLarge': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/f72ba534ff63147c68c2b2e520cfe112~c5_1080x1080.jpeg?x-expires=1662879600&x-signature=YmwMsn0uzD1%2Ba%2By7KzQqMfUq1rE%3D', 'coverMedium': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/f72ba534ff63147c68c2b2e520cfe112~c5_720x720.jpeg?x-expires=1662879600&x-signature=cCj52Ls%2FZ8bJnth%2Ba64k9pjtlFs%3D', 'coverThumb': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/f72ba534ff63147c68c2b2e520cfe112~c5_100x100.jpeg?x-expires=1662879600&x-signature=QLtxQQfPCsJuSgTGMLKt1164viY%3D', 'duration': 33, 'id': '7098987284065717019', 'original': True, 'playUrl': 'https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7098987293662563098.mp3', 'title': 'เสียงต้นฉบับ - 「GZ丨Jonaz'}",False,False,False,False,True,False,"{'commentCount': 102, 'diggCount': 186300, 'playCount': 1000000, 'shareCount': 1118}",0,True,"[{'awemeId': '', 'end': 8, 'hashtagId': '1622975156370434', 'hashtagName': 'วิศวะมข', 'isCommerce': False, 'secUid': '', 'start': 0, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 12, 'hashtagId': '1601627409529858', 'hashtagName': 'มข', 'isCommerce': False, 'secUid': '', 'start': 9, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 17, 'hashtagId': '24870858', 'hashtagName': 'kku', 'isCommerce': False, 'secUid': '', 'start': 13, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}]","{'bitrate': 1940857, 'codecType': 'h264', 'cover': 'https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b14221c7a34c4f499b1d24e3c9d41481?x-expires=1662728400&x-signature=2Zg6uYw1ji7geINwLvzNyCEifvQ%3D', 'definition': '720p', 'downloadAddr': 'https://v16m-webapp.tiktokcdn-us.com/f1b09e2389ff93de8d38da62220218b9/631b442c/video/tos/useast2a/tos-useast2a-pve-0037c001-aiso/3e3664f3c4154018966b6e6fd335ca41/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=3790&bt=1895&cs=0&ds=3&ft=ebtHKH5cMyq8ZaCqxhe2NWnGfl7Gb&mime_type=video_mp4&qs=0&rc=OztkaTwzZmY2OWg6ZTc4aUBpM2VxZjk6ZnlqZTMzZjgzM0AvNC0zMGJjXjQxLjY1YTQwYSM2YHJecjRnYTNgLS1kL2Nzcw%3D%3D&l=202209090748193DE3EBCADCCB3465210C', 'duration': 9, 'dynamicCover': 'https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/83614af23c634add8b81762757da9297_1657604078?x-expires=1662728400&x-signature=cSVfD%2Bm4i9gAY4rsXPlNWnyM9sk%3D', 'encodeUserTag': '', 'encodedType': 'normal', 'format': 'mp4', 'height': 1024, 'id': '7119354542575127834', 'originCover': 'https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/359243b7f1854f4dbb1a4aad9f855ed6_1657603905?x-expires=1662728400&x-signature=6JXX%2BEB70Jj9uapxtZQD9JuqPsM%3D', 'playAddr': 'https://v16m-webapp.tiktokcdn-us.com/f1b09e2389ff93de8d38da62220218b9/631b442c/video/tos/useast2a/tos-useast2a-pve-0037c001-aiso/3e3664f3c4154018966b6e6fd335ca41/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=3790&bt=1895&cs=0&ds=3&ft=ebtHKH5cMyq8ZaCqxhe2NWnGfl7Gb&mime_type=video_mp4&qs=0&rc=OztkaTwzZmY2OWg6ZTc4aUBpM2VxZjk6ZnlqZTMzZjgzM0AvNC0zMGJjXjQxLjY1YTQwYSM2YHJecjRnYTNgLS1kL2Nzcw%3D%3D&l=202209090748193DE3EBCADCCB3465210C', 'ratio': '720p', 'reflowCover': 'https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b14221c7a34c4f499b1d24e3c9d41481?x-expires=1662728400&x-signature=2Zg6uYw1ji7geINwLvzNyCEifvQ%3D', 'shareCover': ['', 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/359243b7f1854f4dbb1a4aad9f855ed6_1657603905~tplv-tiktok-play.jpeg?x-expires=1663311600&x-signature=MRWmj6cv0Lr3InZXJ%2Fub1R64oBI%3D', 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/359243b7f1854f4dbb1a4aad9f855ed6_1657603905~tplv-tiktokx-share-play.jpeg?x-expires=1663311600&x-signature=i2f5RNNq5TNpl9XzVxKAP8sFUv0%3D'], 'videoQuality': 'normal', 'volumeInfo': {'Loudness': -9.4, 'Peak': 1}, 'width': 576, 'zoomCover': {'240': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/b14221c7a34c4f499b1d24e3c9d41481~tplv-f5insbecw7-1:240:240.jpeg?x-expires=1662728400&x-signature=16AaD4B5M%2FJkTljzM%2BikQk8c0sM%3D', '480': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/b14221c7a34c4f499b1d24e3c9d41481~tplv-f5insbecw7-1:480:480.jpeg?x-expires=1662728400&x-signature=lr4rLSuz4iRe%2FcQbmSyTi4aPrx4%3D', '720': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/b14221c7a34c4f499b1d24e3c9d41481~tplv-f5insbecw7-1:720:720.jpeg?x-expires=1662728400&x-signature=swzKqjZ5wTiZFHoRw7csqVO1MFU%3D', '960': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/b14221c7a34c4f499b1d24e3c9d41481~tplv-f5insbecw7-1:960:960.jpeg?x-expires=1662728400&x-signature=fsXTkpbkm0hzy4OsSKBGpQDkSt4%3D'}}",False,"[{'stickerText': ['เมื่อทำดออิ้งยังไงก็ไม่ได้สักที', 'ก็ขอความช่วยเหลือ\nไปเลยสิคะ', 'รุ่นพี่มาจริง\U0001f979\nขอบคุณค่ะ'], 'stickerType': 4}]",102,186300,1000000,1118,zara.ves
2,False,0,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/eb69ff9319de74ea495810b6c098a998~c5_1080x1080.jpeg?x-expires=1662879600&x-signature=rur5%2FdIB05pf1h99zSD7k3fxLHE%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/eb69ff9319de74ea495810b6c098a998~c5_720x720.jpeg?x-expires=1662879600&x-signature=J793HPhps5UFbnzWnpeVD0IlxzI%3D', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/eb69ff9319de74ea495810b6c098a998~c5_100x100.jpeg?x-expires=1662879600&x-signature=O0YJn7LBisk75huN%2Fp%2BTRcTDvtY%3D', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '7112510220227871770', 'isADVirtual': False, 'nickname': 'Agronomy@kku', 'openFavorite': False, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAACxDfClMtcMv7q_A_xakbCrJzlTeb2KqbRcJwJQCJRjRKS1h2oq-PR45DYD33riQB', 'secret': False, 'signature': '🍃เกษตรศาสตร์ มข.🍃\n🌾สาขาวิชา พืชไร่🌾\n~Agronomy34~', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'agronomy34', 'verified': False}","{'diggCount': 12, 'followerCount': 1623, 'followingCount': 4, 'heart': 197100, 'heartCount': 197100, 'videoCount': 15}","[{'coverLarger': '', 'coverMedium': '', 'coverThumb': '', 'desc': '', 'id': '1651921752757249', 'isCommerce': False, 'profileLarger': '', 'profileMedium': '', 'profileThumb': '', 'stats': {'videoCount': 0, 'viewCount': 0}, 'title': 'พืชไร่มข'}, {'coverLarger': '', 'coverMedium': '', 'coverThumb': '', 'desc': '', 'id': '1616903756197025', 'isCommerce': False, 'profileLarger': '', 'profileMedium': '', 'profileThumb': '', 'stats': {'videoCount': 0, 'viewCount': 0}, 'title': 'มหาวิทยาลัยขอนแก่น'}, {'coverLarger': '', 'coverMedium': '', 'coverThumb': '', 'desc': '', 'id': '1641913513550849', 'isCommerce': False, 'profileLarger': '', 'profileMedium': '', 'profileThumb': '', 'stats': {'videoCount': 0, 'viewCount': 0}, 'title': 'เกษตรมข'}, {'coverLarger': '', 'coverMedium': '', 'coverThumb': '', 'desc': '', 'id': '24870858', 'isCommerce': False, 'profileLarger': '', 'profileMedium': '', 'profileThumb': '', 'stats': {'videoCount': 0, 'viewCount': 0}, 'title': 'kku'}]",1658662743,แม่เอ้ยยย…………#พืชไร่มข #มหาวิทยาลัยขอนแก่น #เกษตรมข #kku,False,0,True,{'duetFromId': '0'},False,7123902222177422619,False,0,False,"{'album': '', 'authorName': 'Thanapat Wtthasing🙏🦄', 'coverLarge': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/a9ae39160137f36dada1b03d0f20dd56~c5_1080x1080.jpeg?x-expires=1662879600&x-signature=eGZGeyUuzmAPgTKqOWI66aeW3eU%3D', 'coverMedium': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/a9ae39160137f36dada1b03d0f20dd56~c5_720x720.jpeg?x-expires=1662879600&x-signature=a0tTAy4Nm07Upqa2Kf6GBEkUWxU%3D', 'coverThumb': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/a9ae39160137f36dada1b03d0f20dd56~c5_100x100.jpeg?x-expires=1662879600&x-signature=4xS9SFHpv7xVgBR2JuzomtC7Rsc%3D', 'duration': 18, 'id': '7105010037948435226', 'original': True, 'playUrl': 'https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7105010048740494107.mp3', 'title': 'เสียงต้นฉบับ - Thanapat Wtthasing🙏🦄'}",False,False,False,False,True,False,"{'commentCount': 190, 'diggCount': 180900, 'playCount': 1500000, 'shareCount': 1906}",0,True,"[{'awemeId': '', 'end': 22, 'hashtagId': '1651921752757249', 'hashtagName': 'พืชไร่มข', 'isCommerce': False, 'secUid': '', 'start': 13, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 42, 'hashtagId': '1616903756197025', 'hashtagName': 'มหาวิทยาลัยขอนแก่น', 'isCommerce': False, 'secUid': '', 'start': 23, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 51, 'hashtagId': '1641913513550849', 'hashtagName': 'เกษตรมข', 'isCommerce': False, 'secUid': '', 'start': 43, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}, {'awemeId': '', 'end': 56, 'hashtagId': '24870858', 'hashtagName': 'kku', 'isCommerce': False, 'secUid': '', 'start': 52, 'subType': 0, 'type': 1, 'userId': '', 'userUniqueId': ''}]","{'bitrate': 2668004, 'codecType': 'h264', 'cover': 'https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/101044611df14541a43093d1b1bf5f0b?x-expires=1662728400&x-signature=d%2FUOJ6al95Bzts18hpELHi5PDMM%3D', 'definition': '720p', 'downloadAddr': 'https://v16m-webapp.tiktokcdn-us.com/550c2d718f0ed3ea99133fa670042d32/631b4433/video/tos/useast2a/tos-useast2a-pve-0037c001-aiso/cb40f16dac5843aa82d4da6f39960c37/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=5210&bt=2605&cs=0&ds=3&ft=ebtHKH5cMyq8ZaCqxhe2NWnGfl7Gb&mime_type=video_mp4&qs=0&rc=NGk4NzU1Zjk5ZTU8OGQ1NUBpMzRycGQ6ZjVsZTMzZjgzM0BfMGAyNDYvNjYxYzUuMjIxYSM1MGY0cjRfcmJgLS1kL2Nzcw%3D%3D&l=202209090748193DE3EBCADCCB3465210C', 'duration': 16, 'dynamicCover': 'https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/f665e8a3017d44c98193034e927fbba7_1658662746?x-expires=1662728400&x-signature=AMyKrrc32XjF8BiapLu675Jgs2w%3D', 'encodeUserTag': '', 'encodedType': 'normal', 'format': 'mp4', 'height': 1024, 'id': '7123902222177422619', 'originCover': 'https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/b75f896f7636456f81cf5e84a18a9c25_1658662745?x-expires=1662728400&x-signature=DeQM0hXvutgNRrHqvQ%2BuAGlUbeA%3D', 'playAddr': 'https://v16m-webapp.tiktokcdn-us.com/550c2d718f0ed3ea99133fa670042d32/631b4433/video/tos/useast2a/tos-useast2a-pve-0037c001-aiso/cb40f16dac5843aa82d4da6f39960c37/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=5210&bt=2605&cs=0&ds=3&ft=ebtHKH5cMyq8ZaCqxhe2NWnGfl7Gb&mime_type=video_mp4&qs=0&rc=NGk4NzU1Zjk5ZTU8OGQ1NUBpMzRycGQ6ZjVsZTMzZjgzM0BfMGAyNDYvNjYxYzUuMjIxYSM1MGY0cjRfcmJgLS1kL2Nzcw%3D%3D&l=202209090748193DE3EBCADCCB3465210C', 'ratio': '720p', 'reflowCover': 'https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/5c6683eab773e441702475ab961c22ec?x-expires=1662728400&x-signature=2wVLMTkE16urPFTAjn4rMvL4XOQ%3D', 'shareCover': ['', 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/b75f896f7636456f81cf5e84a18a9c25_1658662745~tplv-tiktok-play.jpeg?x-expires=1663311600&x-signature=bUzcYxP1HpPdKbzBi51vxvXImUU%3D', 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/b75f896f7636456f81cf5e84a18a9c25_1658662745~tplv-tiktokx-share-play.jpeg?x-expires=1663311600&x-signature=JMozOs7BY2hkaMGXBBUY9gYJtB4%3D'], 'videoQuality': 'normal', 'volumeInfo': {'Loudness': -10.2, 'Peak': 1}, 'width': 576, 'zoomCover': {'240': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/101044611df14541a43093d1b1bf5f0b~tplv-f5insbecw7-1:240:240.jpeg?x-expires=1662728400&x-signature=H5KsepeUzjsdb3OSrpEdBdyv2S4%3D', '480': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/101044611df14541a43093d1b1bf5f0b~tplv-f5insbecw7-1:480:480.jpeg?x-expires=1662728400&x-signature=NGfF%2Bf9o7%2BJkiFG%2F467wHFmMERU%3D', '720': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/101044611df14541a43093d1b1bf5f0b~tplv-f5insbecw7-1:720:720.jpeg?x-expires=1662728400&x-signature=dtz1VfEe0xJ4wDR9smeJNjpfozw%3D', '960': 'https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/101044611df14541a43093d1b1bf5f0b~tplv-f5insbecw7-1:960:960.jpeg?x-expires=1662728400&x-signature=tlC7dLrOwFh1i5VNqaH8IYtPKk4%3D'}}",False,"[{'stickerText': ['เมื่อพ่อกับแม่ส่งมาเรียน'], 'stickerType': 4}]",190,180900,1500000,1906,agronomy34
